radboudsource,sourceguid,sourcelabel,targettype
CHEMBL170,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL170,QUININE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1752,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1752,DYPHYLLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108597,FERRIC CARBOXYMALTOSE,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL443,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL443,SULFAMETHOXAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL504,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL504,DIMETHYL SULFOXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1082,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1082,AMOXICILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1082,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1082,AMOXICILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1082,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1082,AMOXICILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200686,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200686,PIMECROLIMUS,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1396,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1396,VARENICLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1549,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1549,HYDROCORTISONE CYPIONATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1549,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1549,HYDROCORTISONE CYPIONATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2218896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2218896,NABILONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2364632,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364632,SARECYCLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL434,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL434,ISOPROTERENOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL480,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL480,LANSOPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL639,AZELASTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL639,AZELASTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL639,AZELASTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL639,AZELASTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL163,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL163,RITONAVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL163,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL163,RITONAVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3039597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039597,GENTAMICIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL34259,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL34259,METHOTREXATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL34259,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL34259,METHOTREXATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL807,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL807,MEMANTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1089221,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1089221,BENDAZAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1089221,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1089221,BENDAZAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1140,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1140,NIACINAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1140,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1140,NIACINAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1140,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1140,NIACINAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1191,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1191,SULFAMETHIZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201146,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201146,NORETHINDRONE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201146,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201146,NORETHINDRONE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201662,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201662,DESIRUDIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201662,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201662,DESIRUDIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201825,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201825,RANIBIZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1231574,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1231574,LEVOMEFOLIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1231574,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1231574,LEVOMEFOLIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1237026,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1237026,TESAMORELIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1389,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1389,LEVONORGESTREL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3988900,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3988900,ZINC OXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL498847,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL498847,SECNIDAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL770,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL770,TOLAZOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL89598,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL89598,VIGABATRIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1095777,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1095777,INDACATEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1095777,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1095777,INDACATEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201192,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201192,ARMODAFINIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201192,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201192,ARMODAFINIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2048028,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2048028,LIFITEGRAST,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL73234,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL73234,CARBETAPENTANE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL990,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL990,BUTENAFINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1059,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1059,PREGABALIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1059,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1059,PREGABALIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1109,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1109,SULFAPHENAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201199,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201199,LEUPROLIDE,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201335,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201335,GLYCOPYRRONIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201335,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201335,GLYCOPYRRONIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201561,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201561,PEGINTERFERON ALFA-2B,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201561,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201561,PEGINTERFERON ALFA-2B,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201593,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201593,ALTEPLASE,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
CHEMBL1474889,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1474889,CLOBUTINOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2105395,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105395,OSPEMIFENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL33,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL33,LEVOFLOXACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3990048,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3990048,"",""
CHEMBL4216467,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4216467,RIPRETINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL465,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL465,DRONABINOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL465,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL465,DRONABINOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL56564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL56564,TROPISETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL569713,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569713,SCOPOLAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL569713,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569713,SCOPOLAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL709,ALFUZOSIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1220,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1220,TINIDAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL139,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL139,DICLOFENAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL139,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL139,DICLOFENAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3833373,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3833373,AVELUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL4204794,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4204794,AVAPRITINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL547,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL547,ISOTRETINOIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL659,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL659,GALANTAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL110458,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL110458,MIGALASTAT,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201772,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201772,PRASUGREL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201772,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201772,PRASUGREL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1515,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1515,METHIMAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1622,FOLIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1622,FOLIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1622,FOLIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1789941,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1789941,RUXOLITINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1789941,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1789941,RUXOLITINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108278,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108278,ETEPLIRSEN,http://rdf.ebi.ac.uk/terms/chembl#Oligonucleotide
CHEMBL2110563,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2110563,CYANOCOBALAMIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2110563,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2110563,CYANOCOBALAMIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3707372,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707372,VOXILAPREVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL521,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL521,IBUPROFEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL521,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL521,IBUPROFEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL521,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL521,IBUPROFEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,INDOMETHACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,INDOMETHACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,INDOMETHACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,INDOMETHACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL603,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL603,ZAFIRLUKAST,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1172,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1172,DESLORATADINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201236,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201236,CARBIDOPA,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL129,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL129,ZIDOVUDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2105741,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4297537,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297537,INOTERSEN SODIUM,http://rdf.ebi.ac.uk/terms/chembl#Oligonucleotide
CHEMBL657,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL657,DIPHENHYDRAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1177,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1177,PEMOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1229517,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1229517,VEMURAFENIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1305,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1305,ANTAZOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL24924,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL24924,FLUINDIONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL37390,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL37390,PROXYPHYLLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL388590,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL388590,BENZBROMARONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL408403,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL408403,ANGIOTENSIN II,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL799,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL799,CILOSTAZOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201534,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201534,DANAPAROID SODIUM,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL1370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1370,BUDESONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1370,BUDESONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1370,BUDESONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1370,BUDESONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1534,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1534,RIBOFLAVIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1534,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1534,RIBOFLAVIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1734,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1734,SOLIFENACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1734,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1734,SOLIFENACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2103737,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2103737,HYDROXOCOBALAMIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3187723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3187723,BINIMETINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL106,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL106,FLUCONAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201134,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201134,LUBIPROSTONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL125,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL125,MILTEFOSINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL125,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL125,MILTEFOSINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL220491,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL220491,BRINZOLAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3544921,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3544921,CERLIPONASE ALFA,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
CHEMBL4298187,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4298187,FERRIC DERISOMALTOSE,http://rdf.ebi.ac.uk/terms/chembl#Oligosaccharide
CHEMBL4594252,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4594252,ALUMINIUM OXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,SUNITINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,PROCAINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL94394,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL94394,BUFEXAMAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201213,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201213,ISOETHARINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201560,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201560,PEGINTERFERON ALFA-2A,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL23,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL23,DILTIAZEM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL23,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL23,DILTIAZEM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4,OFLOXACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL633,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL633,AMIODARONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL86,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL86,METOCLOPRAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201187,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201187,MARAVIROC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201688,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201688,FOMIVIRSEN,http://rdf.ebi.ac.uk/terms/chembl#Oligonucleotide
CHEMBL1219,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1219,RABEPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1219,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1219,RABEPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1621597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621597,IPRATROPIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1621597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621597,IPRATROPIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1621597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621597,IPRATROPIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1621597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621597,IPRATROPIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201353,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201353,DEXCHLORPHENIRAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201353,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201353,DEXCHLORPHENIRAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201353,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201353,DEXCHLORPHENIRAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201353,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201353,DEXCHLORPHENIRAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
